"id"	"name"	"POIconv"	"mass"	"Cx"	"Cy"	"Cz"	"Ixx"	"Iyy"	"Izz"	"Ixy"	"Ixz"	"Iyz"	"Ipoint"	"σ_mass"	"σ_Cx"	"σ_Cy"	"σ_Cz"	"σ_Ixx"	"σ_Iyy"	"σ_Izz"	"σ_Ixy"	"σ_Ixz"	"σ_Iyz"
"C.1.1.2.1.2.1.2"	"Part 97"	"-"	0.571317236747127	80.7884740177542	-59.7540364135057	-3.03621748462319	0.681333600998819	0.676585833922347	0.844370583104681	-0.00959699755626006	-0.0091074512512612	-0.01200637402757	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.2.1"	"Part 98"	"-"	0.582529630372534	-72.1374177373946	-90.0161876808852	-93.5318758245558	0.741394937435401	0.726800798774502	0.728688943119385	0.047872441668413	-0.0370684448276678	-0.0373597400137545	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.2.2"	"Part 99"	"-"	0.415130619046511	-9.45609780028462	10.4492239654064	-73.3918191399425	0.579161460871878	0.579010653585995	0.574245131947297	0.000406416880272628	-7.98549484884015e-05	-0.000643227820570931	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.2.3"	"Part 100"	"+"	0.156448609030107	-46.5360171161592	-1.62935857661068	-78.1936612445861	0.233003512321035	0.200615562864712	0.19999852077009	-0.00499751636920312	-0.00137342158424694	0.000150583735340585	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.2.4"	"Part 101"	"+"	0.690704238583567	-65.5323274899274	96.2786820717156	-9.1356011107564	0.749933605837091	0.773349659997913	0.743389054025657	-0.0151525494924265	-0.0720400243216925	0.0287607411038647	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.2.5"	"Part 102"	"+"	0.105998448556522	-26.1496134568006	6.72470731660724	-74.020568979904	0.126143017045414	0.130703910921787	0.12338133816107	4.72677309367825e-05	-0.00328005454187073	-0.00110689038193935	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.3.1"	"Part 103"	"-"	0.0428284826918971	-78.9289901498705	6.27169786021113	-58.6258282419294	0.0435036009733696	0.0518113432226602	0.0542475467743413	-0.00526244472294627	-0.00352931816842247	-0.00096975217273729	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.3.2"	"Part 104"	"+"	0.647937090902822	21.3305321987718	-94.5605239830911	-58.9547934010625	0.733334565428746	0.789860714531362	0.735902761226775	-0.0121820025088109	0.00889051860549971	0.0172292260835837	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.3.3"	"Part 105"	"-"	0.0669325384632684	26.4138520695269	31.6683819517493	-65.4563224408776	0.0654105369971216	0.0727776696622212	0.0703812536857094	0.00370412857196581	-0.000109783830391008	-7.64878805326055e-05	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.3.4"	"Part 106"	"+"	0.738506770947948	55.8192964177579	96.4451122097671	-65.8595287706703	0.926798006200019	0.985834339854716	0.93597947086531	0.0637148186637632	-0.00163607109286041	-0.0191356597062517	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.3.5"	"Part 107"	"+"	0.365143672930775	18.9512268640101	-68.4184171725065	-94.2246288526803	0.401221888987333	0.34695610429792	0.398442858649527	-0.0173395719860036	-0.00445749361986261	-0.00735684873090644	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.4.1"	"Part 108"	"-"	0.442502668973524	-14.7202846128494	-26.631151791662	-69.8701616376638	0.54826209416724	0.559406869201266	0.424262344219821	0.000828057989505479	-0.0305510138840068	0.0188769329142954	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.4.2"	"Part 109"	"-"	0.992954489664873	24.0756036713719	48.5437280032784	-84.5586359035224	0.988832102625227	1.00356871044086	1.03096842577566	-6.12786389109998e-05	0.0614513412541728	-0.00145081336785741	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.4.3"	"Part 110"	"+"	0.881023417004617	-69.7864320129156	-13.3698929101229	-46.5307851321995	1.14146329358941	1.0884349564998	1.15147314328856	-0.037237529264677	-0.025261857360037	-0.0739060587381994	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.2.4.4"	"Part 111"	"-"	0.65586608983879	48.62812589854	21.7212722171098	4.7840794082731	0.923137332086224	0.798116728948971	0.915064859771695	0.0399225563012574	0.00918364654862959	-0.00432791094974538	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.1.1"	"Part 112"	"-"	0.107820717747323	-16.6023558471352	-33.815631037578	85.8294419012964	0.139737432358781	0.141360132915805	0.128412903508374	-0.00670052680528339	-0.0115081316154017	-0.00970169715511741	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.1.2"	"Part 113"	"+"	0.708626693699742	24.025022611022	96.9849047716707	79.0948507841676	0.881642973581808	0.961315868854793	0.908603267316366	-0.028030414982219	-0.102485273407172	0.0141612398860218	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.1.3"	"Part 114"	"-"	0.214281065422809	-47.1834150142968	-16.6860810481012	74.8718278948218	0.281837991604657	0.284285021433041	0.263710037893411	0.00212080250047955	-0.0235591425283379	0.00476974181408439	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.1.4"	"Part 115"	"-"	0.963907005824847	-23.5908663831651	33.359217364341	72.4194034934044	1.435539989374	1.32112613252302	1.30393304345597	0.0125572415179933	0.0592580472629836	0.0282970829142524	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.2.1"	"Part 116"	"-"	0.398681780861923	-79.4010621029884	-94.6490427944809	-47.7193796541542	0.569012013937565	0.599857104572753	0.542652685857647	-0.00208826545958279	-0.0273918662920453	-0.00335234714084565	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.2.2"	"Part 117"	"-"	0.674307321580593	-32.6328362803906	-23.3844805974513	-85.1795860100538	0.814785515149949	0.918855892230174	0.824340067342127	-0.0123516001257649	-0.00537898328131787	0.0280075416299882	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.2.3"	"Part 118"	"+"	0.947697263305774	-91.3940357975662	-81.7600399255753	24.4067664723843	1.05611216001786	1.06823301252072	0.867484020316847	0.0193730237888155	0.0662675522191937	0.043680870058179	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.3.1"	"Part 119"	"-"	0.916806756269885	99.1443824023008	47.023863112554	26.575911603868	1.08997247395357	1.2344151604016	1.19616078691204	-0.0330661997376499	-0.0450496718918712	0.00913244242461518	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.3.2"	"Part 120"	"+"	0.92965496588801	31.073219049722	60.0931946188211	90.2896743733436	1.12562000109316	1.05878079661265	1.0702080355589	0.0363165607696182	-0.0103810064594217	-0.00494956492366124	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.3.3"	"Part 121"	"-"	0.52683604066004	-81.3052985817194	28.3081617671996	53.106603724882	0.594259830971837	0.605979316525156	0.669605631437794	0.0342357324442152	-0.0102333794072922	-0.0431478941425078	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.4.1"	"Part 122"	"-"	0.93502113420167	85.00373265706	93.5583062469959	60.7315161265433	1.09003693664155	1.25192883788865	1.1932420928512	0.0442352696966956	-0.0487949615366044	0.0249145058738371	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.3.4.2"	"Part 123"	"+"	0.387878731940873	-43.5089151374996	41.995571134612	-9.62339579127729	0.465650264620333	0.431070142162533	0.474837036853789	-0.0279543409758434	-0.0241763582410735	0.0259065216386952	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.1.1"	"Part 124"	"-"	0.172765825927258	-33.2192331086844	30.2861198782921	86.9231002870947	0.221729650758402	0.233257696240068	0.223230392820208	0.0070244391646774	0.00582654901038369	-0.00486591248990805	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.1.2"	"Part 125"	"-"	0.418097846785095	55.5921685881913	-93.230415135622	9.57156587392092	0.563790201351992	0.572136555777063	0.585658139945142	0.029896106044813	0.0266319427596476	-0.0120746437423071	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.1.3"	"Part 126"	"+"	0.2782544104103	-91.1886212881654	71.5685792732984	-83.168103126809	0.344666357179526	0.36745250505817	0.358737476068534	-0.0174952421151216	0.00445818146237149	0.000790119932852628	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.2.1"	"Part 127"	"+"	0.271468104984611	72.5890676956624	22.5217510946095	47.2953599877656	0.322699876829692	0.329936806089356	0.293323882662928	0.0127532143723707	-0.0196425871877788	-0.0194436020954803	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.2.2"	"Part 128"	"+"	0.645265767589212	89.8048472590744	-24.8280691448599	-8.28294060193002	0.794788631183985	0.700746246724366	0.726716787904633	0.0693212537561735	0.0699466034805778	0.0832284635433743	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.2.3"	"Part 129"	"-"	0.780635102225933	11.6667104419321	98.7761033233255	-88.6648611631244	0.930320146045732	0.834056160290415	0.821354088424782	-0.0217237872669003	0.0113669414718997	-0.0107293950797942	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.3.1"	"Part 130"	"-"	0.269072968314169	-42.9189183283597	-44.1214276477695	-94.3223705980927	0.301459320769343	0.322494417914828	0.302976254459002	0.018966874933794	0.0125415303161007	0.0222757388600093	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.4.3.2"	"Part 131"	"+"	0.714180530767655	-81.2138990033418	96.4255280792713	-23.4466053545475	0.780304947041068	0.956686434446321	0.943917903436838	-0.010835776154645	-0.0480946162971016	0.012742200188764	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.1.1"	"Part 132"	"-"	0.6272527123685	-40.4298361390829	-63.0598864983767	-84.0447950176895	0.831062554462437	0.841273888899465	0.812520321498165	0.0710057152326903	0.0362743001792023	0.0690915314656835	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.1.2"	"Part 133"	"-"	0.74595005680481	-71.3097630999982	28.5711902193725	-21.7016485519707	0.856324928426	0.832243058428692	0.819249415769592	0.00213745816160862	-0.0183533003755217	-0.0415938475896618	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.1.3"	"Part 134"	"-"	0.275084806059953	87.8925784956664	-76.4563995879143	-52.6674062013626	0.253609007271464	0.309629578122765	0.294522652992104	0.00837772936120105	0.00257375704916664	-0.00164014310257293	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.1.4"	"Part 135"	"-"	0.214612981338985	54.5164686627686	98.9156230352819	-53.813250316307	0.285348406334695	0.284484259851822	0.284317227636351	-0.000292038649236512	-0.000367480174331193	-0.00116520305433058	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.1.5"	"Part 136"	"+"	0.429576284858631	-72.6156499236822	-47.7513836696744	-96.0209251381457	0.618829882456101	0.619975486981821	0.622039289162558	0.0182555758217786	-0.0158538557461852	0.00848283483063835	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.2.1"	"Part 137"	"+"	0.811280927294632	-70.6902399659157	-82.3341283947229	-75.0531403813511	1.14623603143466	1.14381115386811	1.21090298375346	-0.00290763184147364	-0.0252142187247543	0.00751546915974255	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.2.2"	"Part 138"	"-"	0.208753263725899	-68.3286330662668	-40.83172227256	-19.8179489467293	0.271435161905715	0.268942871498657	0.281745033718918	-0.00262495626024262	-0.00703371513168336	0.0044901078277415	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.2.3"	"Part 139"	"+"	0.0930623062655795	40.460119722411	-47.9349630884826	74.6669039130211	0.107438363969991	0.0946446271918678	0.097215871308219	0.00107258259380983	-0.0015698477072736	-0.00201608203416791	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.3.1"	"Part 140"	"+"	0.078722945562331	18.0479532573372	0.698373885825276	16.3243859540671	0.0961314875286918	0.10967487394224	0.102526864217479	-0.0119795644054706	-0.00156772272284199	0.000655077419586838	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
"C.1.1.2.1.5.3.2"	"Part 141"	"+"	0.719501068274956	21.2213784456253	-67.4268650822341	82.9649928957224	0.780141537458377	0.737701733158608	0.853254799692396	-0.00153485456397647	0.0106855221529279	0.0339566980290072	FALSE	0.289220546600936	28.8332142065316	29.1637070837215	29.5945914710325	0.372229441260767	0.36942277459594	0.374164784864648	0.0219147131886038	0.0214698151227243	0.0224252422361279
